 ,en_review,yo_review,yo_mt_review,rating,sentiment
518,"Very Different!

This is not your everyday movie. The star actors really deserve awards for their roles. I loved every minute of it. Please watch!","Ọlọ́tọ ní t’òun ọ̀tọ̀
Èyí kìí se àwọn sinimá gbẹ̀ẹ́gbẹ̀ẹ́ ojojúmọ́ o. Àwọn gbajúmọ̀ òșèré inú rẹ̀ tọ́ sí àmì ẹ̀yẹ fún ipa tí wọ́n kó. Gbogbo Ìșẹ́jú inú rẹ̀ ni mo fẹ́ràn. Jọ̀wọ́, wò ó!","""O yatọ pupọ!

Eyi kii ṣe fiimu rẹ lojoojumọ. Awọn oṣere irawọ tọsi gaan awọn ẹbun fun awọn ipa wọn. Mo feran gbogbo iseju ti o. Jọwọ wo!""",10,positive
519,Pleasant Surprise! Great Acting!!,Ìyanu ayọ̀ rere. Ìșọwọ́ ṣeré tó yáyì !,Iyalẹnu Didun! Iṣesi nla !!,10,positive
520,"Lovvveeeee

So relatable! Sad there is only one season. Stayed up til 2am watching this show!","Ìfẹ́ ẹ́ẹ́ẹ́ẹ́
Ó tètè yé’ni. Ó bani lọ́kàn jẹ́ pé apá kan péré ni.
Títí di aago méjì òru ni mo fi ń wo fíìmù yìí láì sùn.","""Lovveeeee

Nitorina ibatan! Ibanujẹ pe akoko kan wa. Duro titi di 2am wiwo ifihan yii!""",10,positive
521,"Petition for a second season
❤❤❤❤❤ really loved this show i wish we can have a second season loved it😙😙😙","Ìwé ẹ̀sùn pé kí ẹ fún wa ní apá kejì.
Mo fẹ́ràn ètò yí gan-an ni, bíi kí ó ní apá kejì ló ń ṣe mí.","""Ẹbẹ fun akoko keji
❤❤❤❤❤ fẹràn ifihan yii gaan Mo nireti pe a le ni akoko keji nifẹ rẹ😙😙😙""",10,positive
522,"I Enjoyed it
Every single scene was fun to see. The plot was amazing, I never saw it coming that the Lady prostitute could do that 4 him. Watch it!","Mo gbádùn rẹ̀
Gbogbo abala rẹ̀ ló dùn ń wò. Bí ìtàn yẹn ṣe lọ jọni lójú. Ń kò gbà á lérò rárá pé obìnrin așẹ́wó yẹn lé rán án lọ́wọ́ bẹ́yẹn. Wò ó!","""Mo gbadun rẹ
Gbogbo nikan si nmu je fun lati ri. Idite naa jẹ iyalẹnu, Emi ko rii pe o nbọ pe panṣaga iyaafin le ṣe iyẹn 4 rẹ. Wo o!""",10,positive
523,"This was fun to watch

The Delivery Boy is very refreshing, a beautiful story, told brilliantly. You should see it!","Èyí dùn ń wò
Ọmọ a báni gbẹ́ ẹrú jíșẹ́ yẹn mú ìbàlẹ̀ bá ọkàn ẹni púpọ̀. Ìtàn gidi ti wọ́n sọ lọ́nà tó mú ọgbọ́n dání. Ó yẹ kí o wò ó.","“Eyi jẹ igbadun lati wo

Ọmọkunrin Ifijiṣẹ jẹ onitura pupọ, itan ẹlẹwa kan, ti a sọ ni didan. O yẹ ki o rii!""",10,positive
524,"Great film and great action

Great story original great action and great comedy all combined in one. Thrilling film and great cast.","Fíìmù gidi àti ìsesí àwọn òșèré tí ó máyàn lórí.
Ojúlówó ìtàn gidi, ìṣọwọ́ ṣeré gidi àti ì dá ẹ̀rín pá òșónú rere ni wọ́n  pò pọ̀ sí ojú kan. Fíìmù tí ó mú ara gbá yágíyágí àti àwọn òșèré tí ó lé kenkà.","""Fiimu nla ati iṣe nla

Itan nla atilẹba iṣe nla ati awada nla gbogbo ni idapo ni ọkan. Fiimu alarinrin ati simẹnti nla. ”",10,positive
525,"Loved everybit of this movie

I have seen this movie 5 times already. i really like the movie","Gbogbo ohun tí ó wà nínú fíìmù yí ni mo fẹ́ràn.
Mo ti wo fíìmù ni ìgbà márùn-ún báyìí. Mo fẹ́ràn fíìmù yí gidi gan-an ni.","""Nifẹ gbogbo fiimu yii

Mo ti rii fiimu yii ni igba 5 tẹlẹ. mo feran fiimu naa gan-an""",10,positive
526,"Just stunning

Such a beautiful movie. Stunning scenes of Africa. A beautiful depiction of an accidental love story with believable characters looking for more in life","Ó le ńlẹ̀
Sinimá tí ó dára ni. Àwọn ibi tí ó dára ní ilẹ̀ Áfíríkà. Bí ó ṣe yẹ kí fíìmù ìfẹ́ àìròtẹ́lẹ̀ máa rí rèé ;pẹ̀lú àwọn òșèré tí ṣe é gbàgbọ́ tí wọ́n ń retí ọ̀pọ̀ sí I nínú ayé.","""O kan yanilenu

Iru kan lẹwa movie. Yanilenu sile ti Africa. Aworan ti o lẹwa ti itan ifẹ lairotẹlẹ pẹlu awọn ohun kikọ ti o gbagbọ ti n wa diẹ sii ni igbesi aye """,10,positive
527,"Beautiful movie

It was an all round entertainer. Good job","Fíìmù tí ó dára ni.
Gbogbo ọ̀nà ni ó fi dáni lára yá.
Ișẹ́ lẹ ṣe.","""Fiimu lẹwa

O je ohun gbogbo yika entertainer. Iṣẹ to dara""",10,positive
528,Made me interested in learning more about Nigerian history. Any movie that makes me want to learn more gets at least 4 stars in my book.,Ó mú kí kíkọ́ síi nípa ìtàn Nàìjíríà wùmi. Èyíkéyìí eré tí ó bá mú mi láti kọ́ ẹ̀kọ́ síi á gba òṣùwọ̀n ìràwọ mérin nínú ìwé mìi.,"O jẹ ki n nifẹ si imọ diẹ sii nipa itan-akọọlẹ Naijiria. Fiimu eyikeyi ti o jẹ ki n fẹ kọ ẹkọ diẹ sii gba o kere ju awọn irawọ 4 ninu iwe mi.
",10,positive
529,"I liked it a lot better than I tot I would. Especially the (rather timid, by Hollywood standard) sex scenes. There were, however, some part of the book I wish made to it to the movie - especially the part abt the braided head in the train from Kano bit. Oh, Kanene was exactly like how I picture Chimamanda is in real life","Mo fẹ́ràn rẹ̀ kọjá bí mo ti lérò pé n ó fẹ́ràn rẹ̀ lọ.
Ní pàápàájùlọ (pé kò jo ti àgbékalẹ̀ ìdérùbani Nollywood) ti Ìran ìbálòpò.
Síbẹ̀síbẹ̀, àwọn àgbọn kan wà nínú ìwé náà tí ó wù mí kí ó jẹyọ nínú eré náà – nípàápàjùlọ apá èyí tí ó dá lórí àforígbárí nínú ọkọ̀ ojúurin láti Kano. Kanene rí gẹ́gẹ́ bí mó ti níran pé Chimamanda yíò tó rí lójú ayé.","Mo nifẹ pupọ dara julọ ju Emi yoo lọ. Paapa awọn iwoye ibalopo (dipo itiju, nipasẹ boṣewa Hollywood). Nibẹ wà, sibẹsibẹ, diẹ ninu awọn apa ti awọn iwe ti mo fẹ ṣe si o si awọn movie - paapa ni apa abt braided ori ninu reluwe lati Kano bit. Oh, Kanene dabi bi mo ṣe ṣe aworan Chimamanda ni igbesi aye gidi",10,positive
530,"Something like a Shakespearean comedy, full of highly amusing, sharply drawn characters and offering wicked insight into how identity is shaped by city living and immigrant culture clash.","Ǹkan bí eré apanilérìn-ín ti Shakespeare, ó kún fún àwọn òṣèré adérìínpani tó o dámúsé, o sì fúnnú ní ìwòye tí ó dájú sí bi gbígbé nínú ìlú tó fi fúni nídánimò àti Ìja àda àwọn àrè.","Nkankan bi awada Shakespearean kan, ti o kun fun amusing ti o ga, awọn ohun kikọ ti o ni iyanju ati funni ni oye buburu si bii idanimọ ti ṣe apẹrẹ nipasẹ gbigbe ilu ati ikọlu aṣa aṣikiri.",10,positive
531,"Good story line

It's a good movie and storyline. Loved it.","Ìtàn gidi.
Ó jẹ́ eré àti ìtàn gidi. Mo fẹ́ràn rè.","""Ila itan ti o dara

O jẹ fiimu ti o dara ati itan-akọọlẹ. Nifẹ rẹ.""",10,positive
532,"Interesting

I really enjoyed this movie. The acting and story line was really good. I found it to be very interesting to wonder about Ishi's life - this for sure is an eye opener to so many who are forced into marriage.","Ó dùn móni
Mo gbádun eré náà. Eré náà àti ìtàn náà Dára púpọ. Mó rí gẹ́gẹ́bí oun tí ó múmi ronú Lórí ọ̀rọ̀ ìgbèsí ayé– èyí dájúdájú yíò je ìlanilójú fún ọ̀pọ̀lọpọ̀ tí wón ń to ṣe ìgbéyàwó.","""O yanilenu

Mo gbadun fiimu yii gaan. Awọn osere ati itan ila wà gan ti o dara. Mo rii pe o nifẹ pupọ lati ṣe iyalẹnu nipa igbesi aye Ishi - dajudaju eyi jẹ ṣiṣi oju si ọpọlọpọ awọn ti a fi agbara mu sinu igbeyawo. ”",10,positive
533,"Amusing and uplifting, without ever being sentimental, Nnaji clearly has a bright future in the director's chair.","Ìyàlẹ́nu oun ìrusókè láì fi ìgbà kan bòkan nínú, Nnaji nítòtó ní ọjọ́ iwájú tó dára nídi isé adaŕi eré.","Apanilẹrin ati igbega, laisi itara lailai, Nnaji ni gbangba ni ọjọ iwaju didan ni alaga oludari.",10,positive
534,It is globally minded filmmaking that is also comfortingly familiar.,Ó jẹ́ eré tí ó níse pẹ̀lú ǹkan tó o Kári ayé.,O jẹ ṣiṣe fiimu ti o ni ero agbaye ti o tun faramọ itunu.,10,positive
535,"A mild, yet brutal, racial quandried film which can't help but, to me, recall American History X.... Kate brought me here and it was great to see her as a ""regular"" person.","Eré tí ó le níwònba, eré tí ó níse pẹ̀lú ìsòro ẹlẹ́yàmẹyà tí kò le sàì món múmi rántí ìtàn American... Kate mú mi wá síbí ó sì jẹ́ oun ńlá láti rí gẹ́gẹ́bí èdá yòókù.","A ìwọnba, sibẹsibẹ buru ju, eya quandried film eyi ti ko le ran sugbon, si mi, ÌRÁNTÍ American History X.... Kate mu mi nibi ati awọn ti o jẹ nla lati ri rẹ bi a ""deede"" eniyan.",10,positive
536,There is a lot of mediocre acting here and there and some things made little to no sense for me but overall i did enjoy it for what it is. I would probably not watch it ever again but seeing it once is nice.,"Ọ̀pọ̀lọpọ̀ ìṣọwọ́ ṣeré tó mẹ́hẹ àti àwọn ǹkan kan tí kò mú ọpọlọ dání sí èmí ṣùgbọ́n ju gbogbo rẹ̀ lọ, mo gbádùn rẹ̀ b’óșe rí. Mo lè má tún un wò mọ́ láyé, àmọ́ ó dára ní ẹ̀ẹ̀kan tí mo wò ó yẹn.",Ọpọlọpọ iṣe mediocre wa nibi ati nibẹ ati diẹ ninu awọn nkan ṣe diẹ si ko si ori fun mi ṣugbọn lapapọ Mo gbadun rẹ fun kini o jẹ. O ṣee ṣe Emi kii yoo tun wo lẹẹkansi ṣugbọn wiwo lẹẹkan dara.,10,positive
537,"Do-mi-til-la!

Domitilla is a landmark film in the Nigerian home video industry","DOMITÍLÀ!
Sinimá tí ó gbọ̀rẹ̀gẹ̀jigẹ̀ ni DOMITÍLÀ jẹ́ nínú ilé ișẹ́ sinimá àgbéléwò ní orílè èdè Nàìjíríà.","Ṣe-mi-til-la!

Domitilla jẹ fiimu ala-ilẹ ni ile-iṣẹ fidio ile Naijiria",10,positive
538,Entertaining live concert featuring lively arrangements of jazz and pop standards and an excellent orchestra,Orin atunilára tí ó sín pẹ́pẹ́ pẹ̀lẹ́ orin jáàsì àti pọ́ọ̀pù tí ó peregedé àti ẹgbẹ́ akọrin eléré ìtàgé tí ó kún ojú òṣùwọ̀n.,Idaraya ere orin laaye ti o nfihan awọn eto iwunlere ti jazz ati awọn ajohunše agbejade ati akọrin ti o dara julọ,10,positive
539,We were blessed to see 'Coming From Insanity' with a thirty something strong audience and we could literally feel their veins bursting with excitement as we were drawn closer and closer to the climax.,Ìbùkún ni wíwo sinimá ‘Coming From Insanity’ pẹ̀lú àwọn olùwòran tó dáńtọ́ bíi ọgbọ̀n. Níșe là ń ríi bíi pé gbogbo iṣan wọn ló ń dìde torí wípé inú wọn dùn yàtọ̀ bí a ṣe ń sún mọ́ àgbàlá tí ó dùn jù nínú sinimá yìí.,A ni ibukun fun lati rii 'Nbọ Lati Aṣiwere' pẹlu ọgbọn ohun kan ti o lagbara ti olugbo ati pe a le ni imọlara gangan ti iṣọn wọn ti nwaye pẹlu itara bi a ti n sunmo ati isunmọ si ipari.,10,positive
540,"Fresh and highly entertaining, 'Who's The Boss' is the kind of Nollywood offering that brings sunshine and joy to our hearts at CinemaPointer because it shows without an iota of doubt that; Nigerians have got real film-making talent and plenty of it.","Ó túni lára ó sì tún dání lára yá, Fíìmù ‘TA A L’ọ̀gá?’ jẹ́ ìkan lára àwọn fíìmù tí Nọ́líwuùdù yóò fún yín tí yóò mú ayọ̀ bá ọkàn yín nítorí ó fi hàn láìsí àní-àní pé àwọn ènìyàn Nàìjíríà ní ọpọlọ àti ẹ̀bùn fíìmù ṣíṣe tí ó pọ̀ gan-an.","Titun ati igbadun pupọ, 'Tani Olori' ni iru ẹbọ Nollywood ti o mu oorun ati ayọ wa si ọkan wa ni CinemaPointer nitori pe o fihan laisi iyemeji pe; Awọn ọmọ orilẹ-ede Naijiria ti ni talenti ṣiṣe fiimu ati ọpọlọpọ rẹ.",10,positive
541,"Recommended!! Superbly entertaining, 'Kasanova' is a goal. Now, the story might not be completely new, but this movie is so crispy and shinny, it feels so fresh to Nollywood like a brand new toy.","Ẹ lọ wò ó! Ó dání lára yá gidi gan-an ni.
‘Kasanova’ gbayì. Ìtàn lè má jẹ́ èyí tí ojú kò rírí ṣùgbọ́n fíìmù ń kọ mọ̀nà
Ó kàn dàbí ohun ìṣeré tuntun fún Nọ́líwuùdù ni.","A ṣe iṣeduro !! Idaraya to gaju, 'Kasanova' jẹ ibi-afẹde kan. Bayi, itan naa le ma jẹ tuntun patapata, ṣugbọn fiimu yii jẹ agaran ati didan, o kan rilara tuntun si Nollywood bi ohun isere tuntun.",10,positive
542,The best of the movie finds a way to abridge the novel and still allow the scenes to breathe.,Ohun tí mo gbádùn nínú fíìmù yìí ni wípé ó rí ìtàn inú ìwé yẹn gé kúrú síbẹ̀ wọ́n rí gbogbo rẹ̀ ṣe.,Ti o dara julọ ti fiimu naa wa ọna lati di aramada aramada ati tun gba awọn iwoye laaye lati simi.,10,positive
543,The audience's attachment to and investment in these people lend powerful intimacy to the large scale epic trappings.,Bí ọkàn àwọn olùwòran ṣe fà mọ́ sinimá yìí àti pé bí wọ́n ṣe náwó lórí àwọn ènìyàn wọ̀nyí ló jẹ́ kí àwọn ènìyàn máa polongo rẹ̀.,Isomọ awọn olugbo si ati idoko-owo ni awọn eniyan wọnyi ṣe awin ibaramu ti o lagbara si awọn idẹkùn apọju nla.,10,positive
544,"A steamy soap opera unfolding against the backdrop of a cautionary history lesson reminding us that in Nigeria, the more things change, the more they stay insane.",Fíìmù ìgbà dé gba tí ó ń șọ́ra sọ ìtàn tí ó ń kọ́ni lọ́gbọ́n tí ó sì ń rán wa létí pé ní Nàìjíríà bí àyípadà ṣe ń dé náà ni gbogbo ǹkan ń dàrú sí i.,"Opera ọṣẹ ọṣẹ ti n ṣipaya lodisi ẹhin ti ẹkọ itan-iṣọra kan ti n ran wa leti pe ni Naijiria, bi awọn nkan ṣe n yipada diẹ sii ni wọn maa n ya were.",10,positive
545,"Hand-held camera chases, emotionally fraught close-ups, arresting compositions and a script that gives a familiar story a distinctly African flavor make ""Òlòtūré"" a thriller you not only endure but marvel over and embrace.","Àwọn àbí tí wọ́n fi kámẹ́rà àmúlọ́wọ́, àwọn abala tí ó tọ́ ni lọ́kàn, àpilẹ̀kọ tó gbọkàn kan àti ìkọ̀tàn tí ó fún ìtàn tí a ti mọ ní àwọn àmúyẹ ilẹ̀ Adúláwò ló jẹ́ kí ‘Oloture’ jẹ́ sinimá tó lágbára tí o ò kàn ní rọ́jú wò ṣùgbọ́n tí yóò yà ọ́ lẹ́nu tí o ó sì fẹ́ràn.","Kamẹra ti a fi ọwọ mu, awọn isunmọ ti ẹdun, imudani awọn akopọ ati iwe afọwọkọ kan ti o funni ni itan ti o faramọ ni adun Afirika ni pato jẹ ki “Ọlọturé” jẹ ayanmọ kan o ko farada nikan ṣugbọn iyalẹnu rẹ ki o gba mọra.",10,positive
546,"This was a good write, a good direct, a great watch, marvellous delivery, an elegant cast, a tasty plot!!!","Wọ́n kọ dáradára, ìdarí rẹ̀ dáradára, wíwò rẹ̀ dára, àwọn òṣèrè tó gbámúsé àti ìtàn aládùn.","Eyi jẹ kikọ ti o dara, taara ti o dara, aago nla kan, ifijiṣẹ iyalẹnu, simẹnti didara kan, ete ti o dun !!!",10,positive
547,This is the beginning of good production. You can do better. Just believe.,Èyí ni ìbẹ̀rẹ̀ iṣẹ́ gidi. Ó si le ṣe jùbẹ́ẹ̀ lọ. Sáà kàn nígbàgbọ́.,Eyi ni ibẹrẹ ti iṣelọpọ ti o dara. O le ṣe dara julọ. Saa ni igbagbo.,10,positive
548,Great job!!,Iṣé ńlá.,Ise nla!!,10,positive
549,"The Wedding Party is something that is actually well-produced and directed. Also, the actors are good and/or appear to be having a good time.","The Wedding Party jẹ́ eré tí a gbéjáde dáradára, tí a sì darí dáradára. Àtipé, àwọn òṣèré náà wuni lójú, wọ́n sì ní ìgbà tó dára.","Igbeyawo Party jẹ nkan ti o ti wa ni kosi daradara-produced ati ki o directed. Paapaa, awọn oṣere dara ati / tabi han pe wọn ni akoko ti o dara.",10,positive
550,"Great work
This was a good one, watched it once but it was totally worth it.","Iṣé ńlá.
Èyí dára, bótilẹ̀jẹ́pé èkan ni mo wòó.","""Iṣẹ nla
Eyi jẹ ohun ti o dara, wo ni ẹẹkan ṣugbọn o tọsi rẹ patapata. ”",10,positive
551,"This film was funny, and it would probably been funnier to me if the accents weren't so thick while talking so fast. It was a pleasant flick and I totally enjoyed it.","Eré yìí panilérìn-ín yíò si wá pánilérìn-ín gan kání ìsowo sọ̀rọ̀ ko rinlẹ̀ nígbà tí wọ́n sáré sọ̀rọ̀. Ó dùn mọ́ni, mo sì gbádùn rẹ̀ gidigan.","Fiimu yii jẹ apanilẹrin, ati pe yoo jẹ igbadun fun mi ti awọn asẹnti ko ba nipọn lakoko ti o n sọrọ ni iyara. O je kan dídùn flick ati ki o Mo gbadun rẹ patapata.",10,positive
552,"Beautiful
This was a light and absolutely hilarious movie. Good actors and well executed. Makes for a cost relaxed watch","Ó rẹwà.
Sinimá yìí pani lẹ́rìn-ín gidi gan-an ni. Àwọn òșèré tó mọ isẹ́, àti pé wọ́n rí I ṣe. Owó ìgbafẹ́ tí ènìyàn fi wò ó kò ráre.","""Ẹwa
Eleyi je kan ina ati ki o Egba panilerin movie. Ti o dara olukopa ati daradara executed. Ṣe fun iye owo aago isinmi""",10,positive
553,"A new dawn in the Nigerian movie industry.

It's very different from the average Nollywood movie, very entertaining and keeps you glued to your seat for the entire duration.","Ìgbà ọ̀tun ní ilé ișẹ́ fíìmù Nàìjíríà.
Eléyìí yàtọ̀ sí àwọn sinimá gbàrọgbùdù Nọ́líwuùdù. Ó dání lára yá gidi gan-an ni tí o kò sì ní fẹ́ dìde lórí ìjókòó rẹ fún gbogbo ìgbà tí sinimá yìí bá ń lọ lọ́wọ́.","“Owuro tuntun ni ile-iṣẹ fiimu Naijiria.

O yatọ pupọ si fiimu Nollywood apapọ, idanilaraya pupọ ati pe o jẹ ki o lẹ mọ ijoko rẹ fun gbogbo akoko naa.",10,positive
554,"Good comic relief, good past time
I'll be recommending this to my colleagues and friends.",Ìșọwọ́ pani lẹ́rìn-ín gidi lèyí o. Ohun tí ènìyàn lè fi sinmi ni. Gbogbo àwọn akẹgbẹ́ àti ọ̀rẹ́ mi ni n ó sọ fún kí wọ́n lọ ọ wò ó.,"""Iderun apanilerin ti o dara, akoko ti o kọja ti o dara
Emi yoo ṣeduro eyi si awọn ẹlẹgbẹ ati awọn ọrẹ mi. ”",10,positive
